application_id,submission_date,institution_type,status,processing_time,document_compliance_score,evaluator_expertise,infrastructure_score
521,2023-11-03 16:41:43.520443,Applied Arts and Crafts,Document Verification,83,0.8221283618254058,Administration,0.7921177035165423
522,2023-12-22 16:41:43.520444,Engineering,Document Verification,49,0.9871238270723781,Administration,0.8646815381925387
523,2024-01-02 16:41:43.520446,Engineering,Document Verification,70,0.5349003273073145,Research,0.6876504258683204
524,2024-07-27 16:41:43.520448,Architecture,Approved,56,0.7773438548900431,Academic,0.6451372748734485
525,2024-01-29 16:41:43.520449,Applied Arts and Crafts,Submitted,76,0.8738971748796862,Academic,0.838573581850264
526,2023-09-29 16:41:43.520451,Management,Submitted,51,0.9051292933497657,Industry,0.793875806774523
527,2024-06-02 16:41:43.520453,Pharmacy,Document Verification,37,0.7069137326603979,Research,0.6107470616179741
528,2023-12-11 16:41:43.520454,Engineering,Rejected,17,0.6020832795841216,Research,0.7521927541972143
529,2024-05-30 16:41:43.520456,Pharmacy,Submitted,58,0.521171139386192,Administration,0.6424502341963981
530,2024-06-02 16:41:43.520458,Pharmacy,Approved,87,0.7898630785486124,Administration,0.8125427327010781
531,2024-05-08 16:41:43.520459,Architecture,Under Evaluation,90,0.7264555351338053,Administration,0.7583110718641722
532,2024-05-18 16:41:43.520461,Applied Arts and Crafts,Under Evaluation,29,0.9743721975748555,Industry,0.8452607644412071
533,2024-02-17 16:41:43.520462,Engineering,Under Evaluation,33,0.5303024538574549,Industry,0.9222408875080953
534,2023-10-22 16:41:43.520464,Pharmacy,Rejected,60,0.8426976717230028,Administration,0.7198674735365963
535,2024-05-09 16:41:43.520466,Engineering,Document Verification,91,0.5124831110600285,Research,0.984840841666011
536,2024-06-17 16:41:43.520467,Management,Approved,89,0.5857170883552714,Industry,0.8142538002350298
537,2024-01-27 16:41:43.520469,Architecture,Rejected,55,0.7267894999614171,Research,0.8473163195019152
538,2023-11-28 16:41:43.520471,Management,Approved,10,0.727436221401434,Research,0.8722689492902949
539,2023-12-26 16:41:43.520472,Engineering,Approved,47,0.842850271466822,Academic,0.8666926119430359
540,2024-03-20 16:41:43.520474,Engineering,Document Verification,23,0.9551065174338783,Administration,0.8043882972180249
541,2023-09-09 16:41:43.520476,Applied Arts and Crafts,Under Evaluation,85,0.8195160794574604,Academic,0.7715057164458734
542,2024-02-21 16:41:43.520477,Pharmacy,Document Verification,21,0.9767675489257543,Administration,0.6215127856709511
543,2024-01-17 16:41:43.520479,Pharmacy,Rejected,13,0.9408078199389989,Administration,0.6088343381204718
544,2024-03-07 16:41:43.520481,Management,Rejected,33,0.7922498977653951,Research,0.7431844778131058
545,2024-05-24 16:41:43.520482,Architecture,Rejected,24,0.9168959754594137,Administration,0.7334643562534771
546,2024-07-26 16:41:43.520484,Pharmacy,Document Verification,11,0.821288805161817,Research,0.7550780619356027
547,2024-05-27 16:41:43.520485,Applied Arts and Crafts,Approved,17,0.5392789154618636,Research,0.655347280355276
548,2024-04-01 16:41:43.520487,Management,Approved,68,0.870282361629755,Administration,0.8952673082147374
549,2024-04-02 16:41:43.520489,Management,Submitted,47,0.5474542206336731,Research,0.9427857659104956
550,2024-02-23 16:41:43.520490,Applied Arts and Crafts,Rejected,25,0.7970413902848562,Research,0.975485854149614
551,2024-01-20 16:41:43.520492,Architecture,Approved,94,0.8513201029291144,Research,0.7969449214078503
552,2024-07-25 16:41:43.520494,Applied Arts and Crafts,Submitted,73,0.5332638041054276,Industry,0.8803462796501714
553,2023-12-07 16:41:43.520495,Architecture,Approved,21,0.6153973269632659,Research,0.942220449374349
554,2024-03-01 16:41:43.520497,Applied Arts and Crafts,Rejected,84,0.9578361161308249,Industry,0.7673164444373943
555,2024-08-18 16:41:43.520498,Applied Arts and Crafts,Under Evaluation,83,0.8081572461164481,Industry,0.7237651179481778
556,2023-11-26 16:41:43.520500,Engineering,Rejected,83,0.6231430094052658,Research,0.974689822341396
557,2024-01-27 16:41:43.520502,Management,Document Verification,12,0.8453398855740033,Research,0.8062706204308292
558,2023-09-11 16:41:43.520503,Applied Arts and Crafts,Approved,37,0.7983882099808448,Industry,0.7989015546363512
559,2023-09-05 16:41:43.520505,Applied Arts and Crafts,Approved,42,0.7507878499589742,Industry,0.6713664386253982
560,2023-11-19 16:41:43.520507,Pharmacy,Document Verification,17,0.9880934874940419,Research,0.6432620058293427
561,2023-12-02 16:41:43.520508,Management,Document Verification,48,0.8417268887037545,Research,0.9368427449934047
562,2024-06-30 16:41:43.520510,Pharmacy,Under Evaluation,28,0.6877205548339563,Administration,0.8456532704750073
563,2024-06-08 16:41:43.520511,Management,Approved,41,0.9000367160384339,Industry,0.7303298336077795
564,2024-01-27 16:41:43.520513,Pharmacy,Approved,99,0.9422916464605939,Industry,0.6766944869561066
565,2023-09-24 16:41:43.520515,Applied Arts and Crafts,Under Evaluation,47,0.5626102797584157,Administration,0.8221989120678526
566,2024-02-26 16:41:43.520517,Applied Arts and Crafts,Submitted,18,0.6002764889226333,Industry,0.8335677157044541
567,2024-08-12 16:41:43.520518,Engineering,Under Evaluation,78,0.6081135045638899,Academic,0.6827974404980233
568,2024-03-07 16:41:43.520520,Pharmacy,Rejected,99,0.8456059046932702,Industry,0.9405622991565896
569,2024-05-23 16:41:43.520521,Architecture,Approved,71,0.8015197775266416,Administration,0.6337057464623405
570,2024-01-11 16:41:43.520523,Engineering,Document Verification,13,0.8094957823492941,Academic,0.7424372340665687
571,2024-06-16 16:41:43.520525,Pharmacy,Rejected,82,0.9703866498447504,Research,0.8721537655050089
572,2023-12-10 16:41:43.520526,Pharmacy,Approved,13,0.887955766403653,Administration,0.7096481455276803
573,2023-11-21 16:41:43.520528,Engineering,Under Evaluation,31,0.5639684622558916,Administration,0.9310700779125087
574,2024-02-07 16:41:43.520530,Applied Arts and Crafts,Rejected,2,0.6737535412125906,Research,0.8959471306401614
575,2024-01-21 16:41:43.520531,Pharmacy,Approved,16,0.7176968230878678,Administration,0.9156091378192537
576,2024-07-10 16:41:43.520533,Applied Arts and Crafts,Submitted,9,0.6979807943738024,Industry,0.6476426143506865
577,2023-09-27 16:41:43.520534,Engineering,Submitted,73,0.8346543045809396,Research,0.6562188511982171
578,2024-04-09 16:41:43.520536,Applied Arts and Crafts,Document Verification,38,0.9459465516282812,Administration,0.7145894950978334
579,2024-06-23 16:41:43.520538,Management,Approved,75,0.653025731761394,Research,0.8072308660790244
580,2024-05-24 16:41:43.520539,Architecture,Submitted,54,0.7759385682105928,Research,0.8992064306797609
581,2024-08-06 16:41:43.520541,Pharmacy,Under Evaluation,56,0.8947047109567928,Research,0.9346123563043613
582,2024-07-09 16:41:43.520543,Architecture,Approved,86,0.7081090294226746,Academic,0.8817341263828722
583,2024-04-02 16:41:43.520544,Applied Arts and Crafts,Under Evaluation,97,0.5840590641996479,Administration,0.9714387526122553
584,2024-04-09 16:41:43.520546,Pharmacy,Under Evaluation,87,0.7374754826318741,Academic,0.8954974038463721
585,2024-07-05 16:41:43.520548,Applied Arts and Crafts,Submitted,45,0.5276112603715142,Administration,0.7225071548018459
586,2024-07-23 16:41:43.520549,Management,Approved,34,0.9711917270011384,Industry,0.706032513735429
587,2024-05-14 16:41:43.520551,Engineering,Rejected,9,0.5374106025974865,Industry,0.878476980120436
588,2024-03-03 16:41:43.520553,Pharmacy,Submitted,88,0.7192283576252891,Industry,0.6771482274758457
589,2024-07-20 16:41:43.520554,Management,Submitted,8,0.7649406305442631,Administration,0.6370859243241079
590,2024-02-27 16:41:43.520556,Management,Approved,7,0.9926519161436427,Research,0.8128891499424775
591,2024-01-21 16:41:43.520557,Pharmacy,Approved,36,0.5830109118214304,Research,0.9286566279115821
592,2024-05-01 16:41:43.520559,Applied Arts and Crafts,Under Evaluation,18,0.5572157593061793,Academic,0.6405519369879454
593,2024-04-20 16:41:43.520561,Management,Approved,3,0.5043530735312718,Academic,0.9167565295182917
594,2024-03-21 16:41:43.520562,Architecture,Under Evaluation,28,0.5777857184346511,Industry,0.9246288017406192
595,2024-01-29 16:41:43.520564,Management,Submitted,70,0.6036364895338338,Academic,0.7929096000326173
596,2024-01-23 16:41:43.520566,Applied Arts and Crafts,Document Verification,44,0.8152904707915462,Administration,0.6229241240041947
597,2024-01-09 16:41:43.520567,Applied Arts and Crafts,Rejected,21,0.6098533951957001,Administration,0.6698359404988745
598,2023-10-05 16:41:43.520569,Architecture,Submitted,28,0.5102604073646626,Academic,0.8829705100647729
599,2024-04-07 16:41:43.520571,Management,Approved,54,0.9133091727512443,Academic,0.8847111779963798
600,2024-01-05 16:41:43.520572,Applied Arts and Crafts,Rejected,54,0.6827978505019834,Academic,0.9593421100670662
601,2024-06-16 16:41:43.520574,Pharmacy,Document Verification,65,0.6768483432903669,Academic,0.8330744586218332
602,2024-08-22 16:41:43.520575,Engineering,Document Verification,21,0.6512395145839633,Industry,0.649642947085511
603,2024-06-18 16:41:43.520577,Engineering,Under Evaluation,99,0.9876866385732104,Industry,0.6485659622019888
604,2023-12-22 16:41:43.520579,Engineering,Rejected,13,0.5850577086546407,Academic,0.8884529429427295
605,2024-01-14 16:41:43.520580,Management,Under Evaluation,57,0.9491190319766176,Administration,0.6735138660431604
606,2024-08-24 16:41:43.520582,Architecture,Submitted,49,0.888401666069944,Industry,0.7313541998466421
607,2024-03-10 16:41:43.520584,Applied Arts and Crafts,Rejected,54,0.5382399777496565,Administration,0.7948848027687655
608,2024-04-12 16:41:43.520585,Pharmacy,Submitted,10,0.9933645507504243,Research,0.6099059510304604
609,2024-03-16 16:41:43.520587,Pharmacy,Under Evaluation,53,0.6356829817695053,Administration,0.6995276108079728
610,2024-03-14 16:41:43.520588,Management,Rejected,44,0.5492914635112062,Academic,0.763155843402912
611,2023-11-22 16:41:43.520590,Engineering,Under Evaluation,47,0.9146571170628797,Research,0.7118545273972825
612,2024-05-01 16:41:43.520592,Management,Rejected,53,0.85333776683885,Industry,0.6545481309870264
613,2024-02-19 16:41:43.520594,Architecture,Under Evaluation,74,0.8086094029389503,Industry,0.891204903118479
614,2024-08-26 16:41:43.520596,Architecture,Document Verification,46,0.5779904318494666,Research,0.925259062067194
615,2024-08-02 16:41:43.520598,Applied Arts and Crafts,Under Evaluation,13,0.739248058127981,Administration,0.7029915904574899
616,2024-03-19 16:41:43.520600,Applied Arts and Crafts,Document Verification,37,0.8902780134436069,Industry,0.9097677978425214
617,2023-09-27 16:41:43.520602,Architecture,Under Evaluation,24,0.6518119690719202,Academic,0.7542214257605255
618,2024-04-17 16:41:43.520604,Architecture,Rejected,2,0.6558449142575207,Research,0.8026743163416011
619,2023-09-01 16:41:43.520606,Architecture,Rejected,86,0.501570453024061,Academic,0.9424004299572611
620,2023-10-15 16:41:43.520609,Management,Rejected,81,0.5871217008226898,Research,0.8999814727209632
621,2023-09-24 16:41:43.520611,Architecture,Approved,14,0.9377028125609171,Industry,0.9220467405264711
622,2024-04-08 16:41:43.520613,Pharmacy,Submitted,10,0.7208732458188536,Administration,0.6547380666345427
623,2023-10-09 16:41:43.520615,Engineering,Rejected,35,0.992117249617217,Research,0.6278877703334917
624,2024-01-27 16:41:43.520617,Architecture,Document Verification,25,0.6978539817868963,Research,0.9573618916351948
625,2023-11-04 16:41:43.520619,Engineering,Rejected,3,0.8575932273901206,Academic,0.7551337078284377
626,2024-04-21 16:41:43.520621,Management,Approved,17,0.6409595214523646,Industry,0.7151518712278723
627,2023-11-13 16:41:43.520623,Engineering,Document Verification,12,0.6819048205704668,Academic,0.8898785017047298
628,2024-06-22 16:41:43.520625,Management,Approved,54,0.5953629937954473,Industry,0.9345662386319427
629,2023-12-23 16:41:43.520627,Pharmacy,Document Verification,24,0.6735311842496975,Academic,0.9449958487593204
630,2023-11-30 16:41:43.520629,Management,Under Evaluation,29,0.7736187602103215,Research,0.726398856450091
631,2023-09-02 16:41:43.520631,Management,Submitted,43,0.9958864404896247,Academic,0.9408849564806696
632,2024-03-02 16:41:43.520633,Applied Arts and Crafts,Submitted,25,0.8321008565358928,Administration,0.6163735777497381
633,2024-03-17 16:41:43.520635,Architecture,Approved,60,0.599622977204157,Industry,0.6198645965838875
634,2024-06-01 16:41:43.520636,Architecture,Submitted,90,0.5224807207957756,Industry,0.8494076780696618
635,2024-02-11 16:41:43.520638,Pharmacy,Approved,65,0.5631782406572553,Research,0.6252425476462184
636,2023-09-20 16:41:43.520640,Pharmacy,Approved,84,0.7812776006365236,Industry,0.7298436674040646
637,2024-08-12 16:41:43.520641,Architecture,Approved,28,0.8825801644083832,Administration,0.8691023944987696
638,2024-07-23 16:41:43.520643,Applied Arts and Crafts,Submitted,16,0.9702096036503735,Academic,0.7349067584216905
639,2024-04-27 16:41:43.520644,Architecture,Approved,47,0.5079115859984105,Research,0.6718399125760384
640,2024-03-11 16:41:43.520646,Applied Arts and Crafts,Submitted,81,0.7613800707809348,Administration,0.7125402487415367
641,2024-04-12 16:41:43.520648,Pharmacy,Approved,92,0.7354336781115884,Industry,0.7830301329001726
642,2024-01-02 16:41:43.520649,Engineering,Rejected,58,0.828027510987852,Industry,0.7901543421421929
643,2024-01-24 16:41:43.520651,Pharmacy,Approved,76,0.779789427232671,Administration,0.9132000925388808
644,2024-04-27 16:41:43.520653,Pharmacy,Document Verification,27,0.8435195752912403,Academic,0.900061291772605
645,2024-07-04 16:41:43.520654,Management,Approved,53,0.8290412923745951,Academic,0.7827271218224541
646,2024-04-05 16:41:43.520656,Management,Under Evaluation,42,0.5585058624289732,Research,0.9382669396395086
647,2023-10-19 16:41:43.520657,Management,Approved,59,0.8998589568093598,Industry,0.6456948554365584
648,2023-09-05 16:41:43.520659,Management,Document Verification,47,0.5616162878581624,Administration,0.7021413400915606
649,2024-08-30 16:41:43.520661,Applied Arts and Crafts,Document Verification,94,0.8492653126045686,Academic,0.9311905854009006
650,2023-09-18 16:41:43.520663,Architecture,Submitted,34,0.7080726838203033,Research,0.7511976154504613
651,2024-02-23 16:41:43.520664,Engineering,Rejected,37,0.756925367288299,Industry,0.9924726235175368
652,2024-02-22 16:41:43.520666,Pharmacy,Approved,6,0.9516490071878553,Industry,0.7865013126111341
653,2023-10-24 16:41:43.520668,Applied Arts and Crafts,Submitted,7,0.9449418632367432,Research,0.9167742491855057
654,2024-05-06 16:41:43.520669,Engineering,Rejected,96,0.9089281528275148,Research,0.7609228165529488
655,2024-04-19 16:41:43.520671,Applied Arts and Crafts,Approved,96,0.7550741902281617,Academic,0.7699814076249721
656,2024-07-04 16:41:43.520673,Applied Arts and Crafts,Under Evaluation,25,0.8681199050669166,Administration,0.7531532589136734
657,2024-07-18 16:41:43.520674,Pharmacy,Approved,33,0.7564485277594046,Industry,0.8876302482043247
658,2024-03-11 16:41:43.520676,Architecture,Document Verification,55,0.9348030412373887,Administration,0.8190071536239978
659,2024-03-24 16:41:43.520677,Management,Document Verification,58,0.70138791661645,Industry,0.9775112445473476
660,2024-03-11 16:41:43.520679,Architecture,Under Evaluation,7,0.9851176722074384,Industry,0.7003561266136419
661,2023-10-19 16:41:43.520681,Pharmacy,Submitted,57,0.9661613791144388,Administration,0.6402250928333777
662,2023-11-02 16:41:43.520682,Pharmacy,Rejected,12,0.8708013097258928,Research,0.7573045940396861
663,2024-04-04 16:41:43.520684,Pharmacy,Approved,16,0.639707942088036,Academic,0.8466850830587104
664,2024-06-12 16:41:43.520686,Engineering,Document Verification,80,0.5658267943966292,Industry,0.944319574766198
665,2024-01-31 16:41:43.520687,Architecture,Submitted,43,0.9273517250465988,Research,0.7384787546721311
666,2024-02-10 16:41:43.520689,Architecture,Under Evaluation,77,0.5826511430689807,Industry,0.8615147004497846
667,2023-12-23 16:41:43.520690,Applied Arts and Crafts,Document Verification,7,0.9271303944986679,Academic,0.7400794724092876
668,2024-01-15 16:41:43.520692,Applied Arts and Crafts,Under Evaluation,51,0.7453825033561803,Industry,0.8468878331977833
669,2024-03-20 16:41:43.520694,Applied Arts and Crafts,Approved,73,0.7032783919040522,Academic,0.9539231788122604
670,2024-01-17 16:41:43.520695,Pharmacy,Rejected,32,0.9515953894172146,Academic,0.6925430569037636
671,2024-04-06 16:41:43.520697,Architecture,Document Verification,75,0.801925491270139,Industry,0.7616966568428156
672,2024-08-11 16:41:43.520699,Pharmacy,Document Verification,8,0.7883070035648589,Industry,0.9973060785718986
673,2024-07-15 16:41:43.520700,Engineering,Approved,97,0.7793829723121988,Academic,0.9474228112997843
674,2024-01-11 16:41:43.520702,Applied Arts and Crafts,Submitted,87,0.6855847580097657,Research,0.8258559431584808
675,2023-10-31 16:41:43.520704,Pharmacy,Rejected,89,0.8928215517645637,Administration,0.8066510367417101
676,2024-08-17 16:41:43.520706,Pharmacy,Document Verification,72,0.6263992220078864,Academic,0.7138401529218724
677,2024-04-10 16:41:43.520708,Engineering,Rejected,45,0.9694474800206375,Industry,0.8068837710774117
678,2024-08-30 16:41:43.520710,Management,Document Verification,86,0.9469926025234804,Industry,0.9392725993119788
679,2024-07-08 16:41:43.520712,Architecture,Rejected,59,0.6687401628374491,Research,0.8740698053111122
680,2023-12-16 16:41:43.520714,Management,Under Evaluation,4,0.8647318849158319,Administration,0.7160176112711946
681,2024-04-09 16:41:43.520716,Applied Arts and Crafts,Document Verification,67,0.7866115972247958,Academic,0.6805855684214132
682,2024-08-19 16:41:43.520718,Pharmacy,Rejected,29,0.6688246509996173,Academic,0.7060834147987316
683,2023-10-06 16:41:43.520720,Engineering,Submitted,29,0.9942608239977233,Administration,0.6679036805571306
684,2024-01-20 16:41:43.520722,Engineering,Under Evaluation,98,0.5126186729241321,Academic,0.6382562784094864
685,2023-12-03 16:41:43.520724,Architecture,Under Evaluation,98,0.6263230153106434,Administration,0.767654469776822
686,2023-09-08 16:41:43.520726,Management,Submitted,28,0.7600370305555753,Industry,0.645319841759307
687,2024-03-28 16:41:43.520728,Architecture,Rejected,77,0.760976501739282,Administration,0.6687650230908417
688,2024-08-23 16:41:43.520730,Pharmacy,Approved,79,0.7944665374727821,Academic,0.8189298737357944
689,2024-05-01 16:41:43.520732,Architecture,Submitted,87,0.8758380860114596,Administration,0.6658397094798298
690,2023-09-18 16:41:43.520734,Engineering,Rejected,44,0.8117389152596481,Research,0.6255519069723611
691,2024-03-20 16:41:43.520736,Engineering,Submitted,90,0.8001407302640184,Industry,0.726955540011154
692,2024-06-02 16:41:43.520738,Applied Arts and Crafts,Submitted,4,0.5267572314565216,Industry,0.688127639448787
693,2024-04-17 16:41:43.520740,Applied Arts and Crafts,Document Verification,90,0.6882651438946492,Administration,0.8061220751977507
694,2024-02-27 16:41:43.520742,Pharmacy,Rejected,9,0.616027869850578,Academic,0.6409468338332837
695,2023-10-20 16:41:43.520744,Management,Approved,5,0.6326850558009878,Research,0.9007083150731913
696,2024-03-06 16:41:43.520746,Architecture,Document Verification,56,0.7771687371701724,Industry,0.9624934077740555
697,2024-08-03 16:41:43.520748,Pharmacy,Submitted,96,0.5997526574648042,Industry,0.8973740695824778
698,2024-01-24 16:41:43.520750,Applied Arts and Crafts,Submitted,84,0.6469745505084488,Academic,0.8131308149605577
699,2023-09-09 16:41:43.520752,Architecture,Submitted,50,0.6185423542586701,Academic,0.9442671287155541
700,2024-07-21 16:41:43.520754,Applied Arts and Crafts,Rejected,75,0.9742514716090973,Research,0.877967351912603
701,2024-01-16 16:41:43.520755,Architecture,Rejected,15,0.9723328660855476,Administration,0.6042204489800759
702,2024-02-21 16:41:43.520757,Management,Document Verification,32,0.8049707792980259,Academic,0.7576360611098012
703,2024-04-08 16:41:43.520758,Pharmacy,Approved,28,0.96226123436595,Administration,0.9403807597627201
704,2024-02-12 16:41:43.520760,Architecture,Document Verification,22,0.8929063227341866,Research,0.7383435431901076
705,2024-02-01 16:41:43.520762,Engineering,Under Evaluation,17,0.7949739414009044,Administration,0.6140860694102094
706,2024-01-24 16:41:43.520763,Engineering,Submitted,59,0.5032176057483979,Industry,0.8984718554209089
707,2024-01-04 16:41:43.520765,Architecture,Submitted,90,0.8862581430397021,Administration,0.9208153081131474
708,2024-07-16 16:41:43.520767,Architecture,Submitted,71,0.8512441707942344,Research,0.6642374780173234
709,2024-07-27 16:41:43.520768,Architecture,Document Verification,57,0.807626826641207,Research,0.8149361987372725
710,2023-12-22 16:41:43.520770,Engineering,Document Verification,26,0.8802121558412359,Research,0.6767821755982902
711,2024-06-10 16:41:43.520771,Engineering,Submitted,25,0.7564610823873829,Administration,0.8876937676176587
712,2023-12-19 16:41:43.520773,Architecture,Document Verification,10,0.8520416356606695,Industry,0.7086201820709942
713,2024-02-16 16:41:43.520775,Applied Arts and Crafts,Rejected,45,0.9675860433632466,Academic,0.726486049025332
714,2023-11-02 16:41:43.520776,Applied Arts and Crafts,Rejected,83,0.6879025079230432,Industry,0.9379883414560406
715,2024-08-21 16:41:43.520778,Management,Document Verification,11,0.8540609174503127,Administration,0.7905289408827617
716,2023-10-24 16:41:43.520780,Pharmacy,Submitted,77,0.7378439090054794,Administration,0.8679017804872992
717,2023-11-19 16:41:43.520781,Applied Arts and Crafts,Document Verification,53,0.8371998259069908,Academic,0.760949220288987
718,2024-01-02 16:41:43.520783,Engineering,Document Verification,72,0.8814466677771821,Administration,0.7192027428775022
719,2023-12-24 16:41:43.520785,Applied Arts and Crafts,Document Verification,68,0.522726250217898,Research,0.8501912241698646
720,2023-09-01 16:41:43.520786,Management,Under Evaluation,95,0.823300221974331,Research,0.6619430296315285
721,2024-08-26 16:41:43.520788,Management,Rejected,28,0.6133705922034722,Research,0.7491999342267451
722,2024-05-04 16:41:43.520790,Pharmacy,Approved,75,0.8350162689037834,Research,0.6836148149543689
723,2023-11-16 16:41:43.520791,Applied Arts and Crafts,Approved,65,0.7341650929669068,Research,0.8783179867762982
724,2024-06-27 16:41:43.520793,Engineering,Under Evaluation,49,0.8867763709324437,Administration,0.977683535338443
725,2024-04-07 16:41:43.520794,Engineering,Document Verification,47,0.5617004076027983,Academic,0.9982043872063465
726,2024-01-20 16:41:43.520796,Architecture,Under Evaluation,52,0.8131611758280975,Academic,0.7801107241766363
727,2024-01-05 16:41:43.520798,Engineering,Under Evaluation,88,0.6392353644637762,Research,0.7010121558545778
728,2024-03-07 16:41:43.520799,Pharmacy,Submitted,54,0.9264909976652957,Administration,0.7771317481537297
729,2023-12-08 16:41:43.520801,Pharmacy,Rejected,60,0.9641917528181537,Industry,0.9389077639850896
730,2023-09-25 16:41:43.520803,Engineering,Approved,57,0.9981991468395277,Industry,0.6824022714208159
731,2023-11-23 16:41:43.520804,Engineering,Document Verification,47,0.8980037012136417,Administration,0.9808382606611695
732,2024-06-29 16:41:43.520806,Architecture,Approved,31,0.8768670352140022,Research,0.7367463075192604
733,2024-01-27 16:41:43.520808,Engineering,Approved,46,0.6077503794337755,Academic,0.994321463780122
734,2023-09-24 16:41:43.520809,Architecture,Rejected,26,0.6680035294950544,Administration,0.9354435550135849
735,2023-10-21 16:41:43.520811,Architecture,Approved,5,0.7328412708811398,Industry,0.9234282136589561
736,2023-11-22 16:41:43.520813,Engineering,Approved,84,0.8866905238911249,Industry,0.7271618695093134
737,2024-03-07 16:41:43.520814,Management,Under Evaluation,52,0.9574829325389843,Industry,0.6035108847791718
738,2024-05-25 16:41:43.520816,Management,Rejected,75,0.5945695500114923,Research,0.7528531635303951
739,2024-05-18 16:41:43.520818,Architecture,Submitted,54,0.9611837423350514,Industry,0.7207237478650774
740,2024-05-24 16:41:43.520819,Engineering,Document Verification,33,0.847812326177029,Administration,0.6149587961635189
741,2023-10-25 16:41:43.520821,Management,Approved,50,0.8053853653425194,Administration,0.8021461026023718
742,2024-08-25 16:41:43.520823,Engineering,Document Verification,38,0.5999206356409698,Industry,0.7612125245130946
743,2024-02-16 16:41:43.520824,Engineering,Submitted,27,0.5277625164045753,Administration,0.8538225870966099
744,2023-09-15 16:41:43.520826,Engineering,Document Verification,98,0.78423244925397,Industry,0.8484745288776333
745,2024-04-20 16:41:43.520828,Applied Arts and Crafts,Submitted,15,0.8257578416644462,Industry,0.6482986543586721
746,2023-09-08 16:41:43.520829,Engineering,Under Evaluation,96,0.6053907246773441,Academic,0.9907862184506491
747,2023-12-16 16:41:43.520831,Applied Arts and Crafts,Approved,61,0.7782281029127283,Research,0.6747725717765788
748,2024-08-08 16:41:43.520833,Architecture,Submitted,21,0.9282467013812867,Research,0.7781096099058818
749,2024-07-09 16:41:43.520834,Management,Document Verification,46,0.91753297272751,Academic,0.7952470173734939
750,2024-03-19 16:41:43.520836,Management,Approved,69,0.9636775902931486,Academic,0.9252251188856481
751,2024-02-11 16:41:43.520837,Management,Under Evaluation,6,0.6829429047784402,Research,0.6396918384378587
752,2024-06-09 16:41:43.520839,Management,Approved,38,0.6590247862754594,Industry,0.7714577116834127
753,2024-04-08 16:41:43.520841,Management,Submitted,62,0.8747130029904043,Industry,0.8514008680944816
754,2024-06-07 16:41:43.520842,Management,Under Evaluation,86,0.7155562025485025,Research,0.6860622486496222
755,2024-06-14 16:41:43.520844,Management,Document Verification,62,0.5437743320138904,Industry,0.8509871595064291
756,2024-08-30 16:41:43.520845,Architecture,Under Evaluation,82,0.6414005653352499,Academic,0.9694659350198611
757,2024-07-11 16:41:43.520847,Engineering,Under Evaluation,78,0.7092911427657446,Industry,0.99900725246907
758,2024-03-11 16:41:43.520849,Pharmacy,Rejected,74,0.646258212738126,Industry,0.6129804307162703
759,2024-02-08 16:41:43.520850,Applied Arts and Crafts,Under Evaluation,46,0.6661027854736608,Administration,0.694235291297871
760,2023-12-15 16:41:43.520852,Pharmacy,Under Evaluation,13,0.6468879530871954,Administration,0.724122846316679
761,2023-11-17 16:41:43.520858,Pharmacy,Approved,95,0.5207495835915397,Administration,0.7596504401779864
762,2024-07-28 16:41:43.520860,Engineering,Document Verification,94,0.8185473504122213,Industry,0.6969028630339069
763,2023-09-18 16:41:43.520862,Engineering,Approved,3,0.7986462101767346,Research,0.681395197822125
764,2024-05-28 16:41:43.520863,Engineering,Approved,94,0.8266917492393403,Academic,0.981821536967
765,2024-06-20 16:41:43.520865,Management,Submitted,6,0.5961549480168138,Industry,0.9674086411082071
766,2024-07-23 16:41:43.520867,Architecture,Approved,93,0.6478272708062427,Research,0.618797000401247
767,2024-03-30 16:41:43.520868,Management,Rejected,8,0.8098079634724611,Industry,0.7355252086419393
768,2023-12-25 16:41:43.520870,Architecture,Rejected,44,0.7998137842299606,Academic,0.7620594214713626
769,2024-03-22 16:41:43.520871,Architecture,Submitted,33,0.7531651546771339,Industry,0.6956058138663773
770,2024-05-05 16:41:43.520873,Pharmacy,Document Verification,81,0.6752066250050988,Academic,0.8515491587952702
771,2023-12-16 16:41:43.520875,Pharmacy,Document Verification,75,0.956465502387345,Industry,0.8561522986576964
772,2023-10-30 16:41:43.520876,Architecture,Approved,77,0.6698851211494219,Academic,0.9402016913314388
773,2023-12-07 16:41:43.520878,Architecture,Approved,50,0.7278095782186258,Industry,0.8963477073540871
774,2024-07-08 16:41:43.520880,Management,Approved,11,0.8390569154771044,Academic,0.8170293307863823
775,2024-01-08 16:41:43.520881,Management,Document Verification,95,0.771510715433382,Administration,0.861434708017768
776,2024-01-22 16:41:43.520883,Pharmacy,Under Evaluation,28,0.6734429881821928,Industry,0.7095955126172072
777,2023-12-24 16:41:43.520885,Engineering,Rejected,70,0.717822395228255,Industry,0.8372224759869431
778,2023-10-23 16:41:43.520886,Architecture,Under Evaluation,41,0.897240408926753,Research,0.7956909018999677
779,2024-05-11 16:41:43.520888,Management,Under Evaluation,16,0.6390645777433062,Research,0.6533377869265481
780,2023-12-20 16:41:43.520889,Pharmacy,Document Verification,68,0.5711276198884077,Academic,0.6970177106331883
781,2023-11-02 16:41:43.520891,Management,Under Evaluation,99,0.6565816009148886,Industry,0.7166773802886344
