crop,disease,temperature,humidity,rainfall,soil_moisture,date
Tomato,Blight,22.117095185184226,35.03517214928576,16.673129679800525,60.652456730212045,2024-07-15 14:34:27.332234
Potato,Healthy,27.834687945971165,70.28874892003242,31.614107681881993,31.93952833756621,2024-04-25 14:34:27.332252
Tomato,Leaf Spot,20.557055521794247,46.579146507951215,21.6009463797253,78.8221244565311,2024-01-26 14:34:27.332272
Tomato,Rust,18.58729364024421,88.24059272458464,5.66517523637321,44.21606014169547,2024-06-10 14:34:27.332292
Rice,Leaf Spot,23.454572737878646,50.79145007716309,19.88061892764353,35.85657578951836,2023-12-09 14:34:27.332329
Rice,Healthy,29.803227375229262,67.8420282695271,27.480313426537833,61.38673095488727,2024-03-30 14:34:27.332351
Maize,Blight,16.511672277081338,87.08539325073396,14.864539515366681,25.524019164948527,2024-05-15 14:34:27.332372
Maize,Leaf Spot,16.841905064658047,63.202740967602445,32.081595441367725,62.22753865943046,2024-04-19 14:34:27.332392
Maize,Rust,24.01372949877826,70.32336232513521,29.177848366240926,51.54537317354809,2024-07-03 14:34:27.332414
Potato,Rust,32.32191267223383,86.80402373540373,5.295290220187882,29.28971675586319,2024-06-13 14:34:27.332436
Maize,Blight,32.65987649659546,42.15795804812059,29.379293555470092,62.06837566504842,2024-08-06 14:34:27.332456
Tomato,Leaf Spot,27.549731435685587,53.13681077193888,46.813356970660955,52.519404493385956,2024-06-09 14:34:27.332477
Wheat,Rust,22.980706352848696,80.3880963998656,9.427030287462557,60.34762988150173,2024-03-08 14:34:27.332498
Wheat,Rust,15.16639884454384,56.01496755795686,4.63127415256836,64.90306098057388,2024-04-26 14:34:27.332519
Wheat,Leaf Spot,32.226392516301814,79.03513868200928,25.636319713088803,46.30309880184568,2023-12-27 14:34:27.332541
Potato,Healthy,25.93751931752089,70.24053152293953,35.043381793071596,32.24147994431472,2024-07-23 14:34:27.332562
Wheat,Powdery Mildew,32.549400933089636,74.32338904359398,0.6872777005672626,34.90257562218801,2024-06-23 14:34:27.332583
Maize,Rust,16.250525914856915,57.53643099580922,36.63667373930826,56.403903483046186,2023-10-05 14:34:27.332604
Rice,Rust,32.69928616361176,52.997054378532084,24.67504960772041,36.998285745495835,2024-03-10 14:34:27.332626
Maize,Rust,25.27222093088649,45.20143020357968,49.38297961706259,37.48974445542337,2024-02-04 14:34:27.332648
Wheat,Powdery Mildew,26.688978195148522,62.29991659534281,13.442675719109676,42.10693519499473,2024-03-02 14:34:27.332668
Tomato,Healthy,15.700158296136113,77.24240070030633,20.566973324957193,72.4233752109335,2024-04-30 14:34:27.332690
Potato,Rust,24.988635397336708,62.10153027593597,7.219381606683362,67.03924152136132,2024-08-13 14:34:27.332711
Rice,Blight,26.97690800158878,42.065923646560044,29.511632957544638,44.45797147877934,2023-09-03 14:34:27.332732
Potato,Leaf Spot,17.107864362156104,75.86644368453025,20.483552668799632,59.31042287146028,2024-05-21 14:34:27.332753
Tomato,Powdery Mildew,16.40983891286289,41.13880229407458,33.21096924944841,72.90143671061048,2024-05-14 14:34:27.332774
Potato,Blight,17.208637268222052,47.35124677775699,15.490343766123448,34.997416783857275,2023-10-24 14:34:27.332796
Rice,Healthy,22.137719503422204,51.22734952418616,41.42777989530407,67.35757089918114,2023-10-25 14:34:27.332817
Tomato,Leaf Spot,27.64433195507898,52.411210613981254,13.574937709093394,33.907015417361,2024-01-31 14:34:27.332837
Tomato,Healthy,16.552815519775624,79.73227657517752,17.44450375209118,51.29596376068149,2023-12-14 14:34:27.332859
Rice,Healthy,21.89562840145294,57.71060887650662,20.725803240839614,20.795062010234634,2023-11-20 14:34:27.332880
Tomato,Powdery Mildew,29.43858455031359,53.0882170332662,24.468822448533512,45.776515527941804,2023-12-28 14:34:27.332901
Tomato,Rust,25.637781580150282,77.36593165171146,14.839334100992529,52.482176609436124,2024-02-04 14:34:27.332922
Maize,Rust,32.63324964665426,37.28972346526592,31.731962824369024,54.92862845466791,2024-03-22 14:34:27.332985
Wheat,Rust,27.15505366191305,44.72113884997266,2.8866079612558604,43.46197214764392,2024-04-06 14:34:27.333023
Potato,Blight,26.137568863441917,54.94650621139932,21.447216671507213,52.45430023028485,2023-10-06 14:34:27.333047
Rice,Healthy,19.073342755453698,49.65312991080795,27.33426275496444,54.5245632371689,2024-05-30 14:34:27.333069
Tomato,Healthy,24.914075004637823,85.98763406449851,21.954778262541424,78.8261342162223,2024-08-14 14:34:27.333092
Tomato,Powdery Mildew,30.296019449185543,70.73386350467044,38.649336065279336,77.08652172354087,2024-02-20 14:34:27.333112
Wheat,Healthy,32.14617804721682,70.3947863612719,20.405952841296155,73.1371858545064,2023-11-23 14:34:27.333130
Potato,Healthy,29.626330394065924,71.83652514323141,37.631914703591804,47.903314898038666,2024-06-06 14:34:27.333149
Wheat,Blight,17.547728320006787,47.13052680711069,26.578869838749657,50.63370772456029,2024-04-06 14:34:27.333166
Rice,Healthy,32.65119753544695,57.97858536841021,3.7849863654893734,43.269565395015874,2024-01-12 14:34:27.333184
Rice,Blight,20.617639303724875,42.477381557363394,2.0992714454794115,48.75560539487225,2024-01-05 14:34:27.333204
Wheat,Leaf Spot,31.95855767526697,62.735110960148866,49.08536712605708,47.02871428823572,2023-10-03 14:34:27.333221
Tomato,Leaf Spot,34.94364707805901,63.54355709679613,16.058107631797675,33.20667955428519,2024-03-02 14:34:27.333239
Maize,Leaf Spot,24.2847703947845,73.36426513432828,32.8364742360804,62.525939313749255,2023-09-19 14:34:27.333257
Maize,Rust,28.23368576799713,59.03936209078483,0.2656737834172973,68.26967854590934,2023-10-19 14:34:27.333274
Wheat,Leaf Spot,30.330300990651693,65.02281526388184,39.097998857897956,65.10481954375042,2023-11-10 14:34:27.333292
Rice,Leaf Spot,17.8064903638703,70.26944840278132,31.02368925259853,64.53519123194523,2024-06-21 14:34:27.333309
Potato,Healthy,21.93925319469117,53.445309139778225,7.933943684484246,35.4938611799696,2023-11-28 14:34:27.333327
Rice,Leaf Spot,32.05169909876685,62.498785093005594,37.91336460280296,38.4142707916742,2023-12-06 14:34:27.333344
Maize,Blight,18.70745558165023,65.98627889822988,43.07568536134468,72.11837838940554,2024-04-15 14:34:27.333361
Potato,Blight,18.75840761630646,34.61830016285244,34.80780725689626,42.96792586618327,2023-09-20 14:34:27.333379
Rice,Healthy,20.438920788368975,71.54153534766348,13.203099234685938,76.3441087670175,2024-01-22 14:34:27.333396
Tomato,Healthy,25.574488381968713,79.55506243896183,23.155735691875574,36.70745278241438,2023-09-10 14:34:27.333414
Rice,Powdery Mildew,31.298794570810784,76.68151458867919,38.042566546539085,31.263344341535124,2023-09-26 14:34:27.333432
Rice,Powdery Mildew,29.956771488241436,39.03648619309644,10.861544322650541,47.839407887865505,2024-08-09 14:34:27.333449
Tomato,Powdery Mildew,32.76928219845841,79.45961351275615,31.501993923999112,71.48722365506622,2024-03-08 14:34:27.333467
Wheat,Blight,25.284020800186784,74.173732951713,21.820979936479652,60.006314587033835,2023-12-17 14:34:27.333485
Maize,Healthy,26.534047977155126,34.03535483804207,4.745896841083486,79.93355672199743,2023-11-06 14:34:27.333502
Tomato,Blight,31.13330106053633,81.48139626043375,49.881414870107825,34.48978911541207,2024-04-10 14:34:27.333520
Tomato,Powdery Mildew,17.60161339657894,31.345553349723307,18.021341357074306,67.02429506451419,2023-11-01 14:34:27.333540
Tomato,Blight,15.314858259913539,31.028986914911886,45.83016508212055,62.36951012714324,2023-09-10 14:34:27.333558
Maize,Rust,26.267907014252803,67.47684288687189,43.2216623434182,55.216190393534426,2024-08-06 14:34:27.333573
Potato,Powdery Mildew,27.76644479583653,73.9802171777012,33.806269879414515,28.306129599763658,2024-03-31 14:34:27.333607
Potato,Blight,32.36821575882764,52.747659502538816,18.574297182971712,57.11162352309113,2024-02-22 14:34:27.333633
Maize,Powdery Mildew,34.91262218997767,88.86707447207614,32.475446485372366,68.2648435806484,2024-03-18 14:34:27.333652
Wheat,Blight,33.984013863617825,79.96991411214455,18.121566130791457,71.81848527779697,2024-06-17 14:34:27.333671
Tomato,Leaf Spot,25.00718892431121,71.45303859304937,34.85679029459046,58.918337406128934,2023-09-27 14:34:27.333691
Wheat,Leaf Spot,23.276549306415916,42.24999355009458,2.117113938619192,54.783569425833484,2024-02-04 14:34:27.333709
Tomato,Rust,15.382897359936734,76.7461551837472,30.484871257630797,61.978374177327304,2023-12-07 14:34:27.333731
Potato,Blight,27.780643178298416,87.21210587109053,44.08078199389988,55.06998773184741,2024-01-14 14:34:27.333752
Rice,Leaf Spot,16.571156618474543,74.4338833955706,4.745422063367311,55.644966834182746,2024-04-05 14:34:27.333774
Tomato,Rust,16.691307561944758,66.41081733240834,44.04865028198287,72.97488899112334,2023-10-18 14:34:27.333793
Maize,Powdery Mildew,34.523739499761675,71.00722664445054,18.772055483395633,68.00440592461207,2023-12-19 14:34:27.333855
Wheat,Blight,19.01105955690533,42.97362054766678,34.56059046932702,56.182373303197,2023-10-23 14:34:27.333900
Tomato,Leaf Spot,21.95014164850362,56.123618770544134,19.798079437380245,60.15851654971275,2023-11-07 14:34:27.333930
Tomato,Blight,26.037542728423713,77.36456531481514,20.810902942267468,30.08708770395775,2023-12-24 14:34:27.333948
Potato,Rust,20.371243349072852,36.058686409065665,8.374554454705386,28.836533813125456,2023-11-12 14:34:27.333966
Wheat,Leaf Spot,20.567369633253133,77.8975918325512,16.31269590205734,37.9630024223209,2023-09-16 14:34:27.333984
Potato,Rust,20.12926122033532,51.319184908433265,33.69971040728652,23.753890533167095,2024-05-22 14:34:27.334002
Rice,Leaf Spot,17.938438471675415,50.55870879135129,43.23294609290701,29.295518668606558,2023-11-27 14:34:27.334019
Rice,Blight,26.26816728967708,78.2282934290085,6.857424407637158,54.8419450732571,2024-04-25 14:34:27.334037
Maize,Leaf Spot,20.472808357215435,59.27005911264075,4.113616213853094,47.57504343281738,2023-10-23 14:34:27.334055
Rice,Powdery Mildew,23.3721454983666,57.50588544788628,36.250303814955934,54.45725450541266,2024-05-17 14:34:27.334074
Tomato,Healthy,30.303206576335327,86.42515243804482,0.7911585998410409,51.36560849371219,2023-10-03 14:34:27.334092
Wheat,Leaf Spot,24.66361726627337,80.29382526490804,18.070188953359317,71.58768048869874,2024-08-13 14:34:27.334110
Potato,Blight,30.24893917349737,37.56012167183966,9.82096079360087,77.08668953978552,2024-01-15 14:34:27.334128
Maize,Powdery Mildew,26.586289333238756,59.37746772301469,32.23726242884093,33.789603547857105,2024-07-23 14:34:27.334146
Wheat,Powdery Mildew,28.23334519258378,38.47341260238897,28.543870841973813,31.116221322999422,2024-01-22 14:34:27.334163
Maize,Leaf Spot,24.81530013424721,54.39340702848625,45.15953894172146,56.231058952416674,2024-02-13 14:34:27.334181
Wheat,Blight,33.7778992008255,83.63911230281765,16.874016283744908,63.76782618989982,2023-09-17 14:34:27.334199
Tomato,Leaf Spot,28.455292288249336,43.23025580613883,10.910376727608611,72.44430639831111,2024-08-18 14:34:27.334216
Tomato,Rust,30.851896264182695,67.63973610544068,37.51328819694211,29.122914045469507,2023-12-02 14:34:27.334234
Rice,Rust,33.97005886436389,86.67994393026571,30.497077929802586,75.471348123914,2024-05-12 14:34:27.334251
Maize,Powdery Mildew,24.361381084685803,57.97796477638913,38.02878212276411,29.269532240295547,2024-08-29 14:34:27.334269
Rice,Healthy,29.08166542642678,86.1103252035896,18.790250792304313,62.487310094037525,2023-09-28 14:34:27.334286
Tomato,Blight,15.609273726179202,42.26690234785638,17.020577805712982,50.634845447573596,2024-05-07 14:34:27.334311
Wheat,Leaf Spot,25.197080191009153,60.076538677543766,2.5121504911491064,22.094693159373428,2023-10-23 14:34:27.334334
Potato,Healthy,31.783607899605972,39.64077508271071,1.24858310585248,46.94232607580755,2023-12-10 14:34:27.334352
Potato,Healthy,30.467620955644993,84.89795190467812,9.45695500114923,75.34204908020617,2023-12-07 14:34:27.334370
Wheat,Blight,31.028915524459073,53.52561461427436,37.538482460552785,27.52917780794904,2023-12-02 14:34:27.334388
Wheat,Rust,28.547862597777456,63.94689329045978,46.45723586058437,43.239351078518844,2024-05-21 14:34:27.334405
Tomato,Powdery Mildew,31.53717121945506,61.48413825968593,38.76220259174746,34.065536000690884,2024-04-14 14:34:27.334423
Wheat,Powdery Mildew,34.22984649148224,70.0720744020488,46.66025438796531,35.92978444574434,2023-12-02 14:34:27.334446
Maize,Leaf Spot,31.9621847003126,86.82968777401487,44.24275588480022,64.34401855636236,2024-01-26 14:34:27.334466
Wheat,Blight,21.795404845976876,57.3371493862351,33.90569154771044,52.58128585200585,2024-01-16 14:34:27.334484
Potato,Blight,21.237588715274505,50.39831182759489,3.9469701473277774,46.567888192624245,2024-02-03 14:34:27.334501
Wheat,Leaf Spot,18.71466144010371,52.350535893207955,46.4315281057697,23.708507641353357,2024-04-16 14:34:27.334519
Potato,Powdery Mildew,23.934290545170406,60.09107762100998,12.332930790270325,48.25761514608401,2024-06-19 14:34:27.334560
Rice,Leaf Spot,30.07736165419826,64.6734667616453,45.217988749692864,69.04447083836656,2023-11-22 14:34:27.334631
Wheat,Blight,19.24894554390946,69.81141563480713,20.559874444127292,44.1443755579587,2023-09-15 14:34:27.334666
Rice,Leaf Spot,30.149288909014352,47.70434095585856,14.94285676295154,26.423430713251165,2023-12-29 14:34:27.334692
Wheat,Rust,18.692649146947385,50.52645725181564,21.497880988991085,69.8569502633041,2024-01-30 14:34:27.334716
Tomato,Powdery Mildew,25.629098283786107,47.276720560559546,24.640979226641228,37.99652418662136,2023-11-03 14:34:27.334745
Wheat,Powdery Mildew,26.672100740161994,53.40721408130035,17.756582387690628,22.714951341133272,2023-09-02 14:34:27.334772
Potato,Blight,33.63109828618962,79.25886103794845,28.330262945273148,59.42182989404644,2024-07-22 14:34:27.334811
Rice,Rust,21.535894117155546,30.64866501811178,41.32755370957321,68.0588420242019,2024-08-26 14:34:27.334837
Rice,Powdery Mildew,16.513222078082215,51.692483925242314,4.608397923621616,55.104706532372184,2024-02-16 14:34:27.334855
Wheat,Blight,26.89694759003819,74.33200062798196,1.6221723023593482,59.52305832362133,2024-05-15 14:34:27.334872
Potato,Rust,30.789845968481046,74.88964958326113,28.0627839037462,34.77464965823601,2024-01-24 14:34:27.334890
Rice,Healthy,15.63556968714649,76.9230461558255,12.003537024378325,28.658552043296183,2024-07-31 14:34:27.334911
Potato,Healthy,28.840225118933095,57.475739666041676,11.326081301805285,56.83821837951396,2023-10-15 14:34:27.334930
Wheat,Rust,22.184174939653808,79.41313359670914,41.034808038338966,48.641023887344076,2024-02-05 14:34:27.334951
Wheat,Healthy,26.14621150628617,39.36214868039861,41.7295476297636,41.50007940030042,2023-12-13 14:34:27.334974
Maize,Powdery Mildew,26.52944875115508,75.71301671174663,39.075282387109105,36.54544426647688,2024-03-21 14:34:27.334991
Potato,Powdery Mildew,33.6749884600294,71.0319871101206,26.57860763433656,21.95954364706975,2024-08-26 14:34:27.335009
Rice,Leaf Spot,19.995443248930396,69.2496092571659,30.961951602679083,39.92658699848747,2023-12-26 14:34:27.335037
Tomato,Leaf Spot,17.32716970328992,66.76775013219063,46.92410791070773,59.70666394829831,2023-09-29 14:34:27.335055
Maize,Blight,19.629601918259766,70.88118079448093,47.00915956260413,22.80715069830611,2023-10-19 14:34:27.335072
Tomato,Healthy,32.985207178493795,87.7356867965494,22.205762324816614,65.00170472853146,2023-10-22 14:34:27.335090
Tomato,Leaf Spot,26.126560145141585,31.74931116132534,45.36244721782029,29.377022572986572,2023-09-20 14:34:27.335107
Potato,Powdery Mildew,29.202295326745585,35.743743284663836,15.88473487735811,78.12047633446143,2024-03-25 14:34:27.335124
Wheat,Powdery Mildew,31.72996981236067,33.01286590142732,23.230658440448543,42.777005867100215,2024-04-28 14:34:27.335141
Wheat,Blight,16.827482097208183,48.88954976109893,2.1526201357834287,66.85783181866611,2024-07-02 14:34:27.335158
Rice,Blight,32.871891729002634,69.48329903167324,0.40295516710598944,76.5904893776771,2024-05-15 14:34:27.335177
Potato,Powdery Mildew,33.30121465034445,45.070156052904075,42.210616264307156,49.041234350564245,2024-05-27 14:34:27.335194
Wheat,Powdery Mildew,33.03166010574135,42.912268783991564,44.21775752278768,53.56432554364142,2024-05-17 14:34:27.335212
Maize,Blight,34.56709574113713,87.94483258918486,19.75776487361525,63.70225126037876,2024-01-30 14:34:27.335251
Maize,Healthy,23.00424551699344,76.99787897736286,13.29642253160594,79.4199382276189,2024-08-28 14:34:27.335290
Wheat,Leaf Spot,18.822641768977938,57.57904917957435,21.549195096041103,38.26955196493705,2023-10-07 14:34:27.335312
Rice,Blight,32.74238634447397,55.190921861179056,24.844775925002445,75.01652289205495,2023-11-24 14:34:27.335332
Potato,Rust,18.418728048416966,55.08868728976798,37.86414891377504,73.87787881086732,2023-10-22 14:34:27.335353
Wheat,Healthy,28.234373652879132,66.14696651799527,8.150955690744311,34.02876998558385,2024-08-20 14:34:27.335375
Tomato,Powdery Mildew,33.965030755801585,48.27614134645143,13.225790199441912,36.79355913478561,2023-12-17 14:34:27.335397
Potato,Healthy,23.392547656136205,33.03734833614445,1.96959168464097,54.436991964140624,2024-08-13 14:34:27.335418
Maize,Powdery Mildew,29.623146889098344,86.8053621104222,39.08077395981995,38.82239072312392,2024-01-05 14:34:27.335438
Rice,Leaf Spot,22.28225550020999,63.972900945156994,0.31287355132351147,23.713142100828513,2023-11-22 14:34:27.335458
Potato,Leaf Spot,23.209915881211092,39.800198885343434,11.08909890961593,39.05327479217011,2023-11-13 14:34:27.335475
Tomato,Powdery Mildew,16.798324897194046,41.59496491405009,2.5279593979769475,57.58742118061563,2024-05-22 14:34:27.335493
Rice,Powdery Mildew,32.41267762966981,75.5452159533383,36.376461511254746,49.06347113605096,2023-11-30 14:34:27.335513
Tomato,Rust,19.171767354821014,47.78352041251701,45.540133548490665,52.84489042278355,2023-11-24 14:34:27.335534
Potato,Rust,23.169111628169652,70.78183301000071,2.83402160829177,22.080362253563983,2024-07-17 14:34:27.335555
Maize,Rust,18.868706859129652,68.49026887537511,12.991406897014974,73.16516652881099,2023-10-07 14:34:27.335573
Maize,Blight,27.96210069068247,82.50708267348281,39.526025513583676,28.466455641281065,2023-11-17 14:34:27.335594
Potato,Rust,22.939843244149483,39.37901824253165,36.89754736987961,41.628470308493235,2023-10-12 14:34:27.335616
Tomato,Leaf Spot,16.624592696133455,89.5549077292658,7.810075396529964,79.30525963780886,2024-04-06 14:34:27.335637
Rice,Blight,26.556141005021694,81.96609272267008,14.471976080974397,48.060872749092624,2023-10-14 14:34:27.335658
Maize,Leaf Spot,23.928838435930974,67.1263246224603,33.26826042094522,50.04265555020028,2024-08-15 14:34:27.335677
Tomato,Blight,20.578761521469534,37.75046671458662,4.977325640438757,56.19152993688005,2023-10-30 14:34:27.335694
Potato,Healthy,32.79826752725725,89.5177648343186,14.70337310883889,32.61911337714762,2024-05-17 14:34:27.335717
Rice,Rust,32.31124766344407,36.170555529448606,6.297759818967913,78.74909330603694,2024-03-13 14:34:27.335738
Maize,Powdery Mildew,17.701602924515214,39.106524591066126,44.47883091652461,76.63569700858747,2023-10-31 14:34:27.335760
Rice,Leaf Spot,15.026925419131274,52.686046187247044,7.1697685005446266,21.103168529095836,2023-12-09 14:34:27.335781
Potato,Rust,19.666656452986533,67.51981019726723,37.35391335645144,33.122833334392354,2023-12-29 14:34:27.335803
Tomato,Healthy,31.98892812451471,32.699809274125464,36.70756295208231,40.47911875700313,2024-06-03 14:34:27.335824
Rice,Leaf Spot,21.63943009471691,57.92021603636916,0.6841207380340553,24.8959232002903,2024-01-18 14:34:27.335845
Potato,Leaf Spot,30.54910934364771,70.37082800931269,36.21272637495666,49.555940313308845,2024-03-25 14:34:27.335886
Wheat,Rust,16.008335472044184,83.42305925131596,28.844060065560424,53.83517400533742,2023-11-25 14:34:27.335918
Tomato,Rust,25.933926565926797,80.3892211322093,6.37428400701231,68.01238086101475,2023-10-22 14:34:27.335936
Potato,Leaf Spot,34.82907135685584,73.61032986289425,39.2384840912494,79.66491605353241,2024-01-27 14:34:27.335954
Wheat,Powdery Mildew,28.59266364790287,86.7554786419252,14.791204874826802,20.066725651771243,2024-04-30 14:34:27.335975
Maize,Powdery Mildew,28.236691702279963,68.02269598593175,29.67306913523619,20.974606592567223,2024-02-15 14:34:27.336007
Potato,Healthy,28.301119780132623,63.3947057101292,17.13654627139536,28.074576026246465,2024-07-18 14:34:27.336035
Wheat,Healthy,24.21339659666978,59.93826701482595,15.913102069286294,73.65590709538483,2023-09-23 14:34:27.336057
Maize,Blight,15.000614376907649,72.7282227528363,17.829808799310282,35.268879897095616,2024-02-23 14:34:27.336096
Tomato,Blight,31.472128415963788,83.92727338424086,27.655598552918576,68.73548725942051,2024-05-28 14:34:27.336144
Rice,Powdery Mildew,34.77671062778329,43.54366343034764,19.49498731455403,48.802842638605135,2023-09-23 14:34:27.336174
Maize,Blight,25.63743533010033,82.41711172423292,49.77844502453439,54.96286696068089,2024-02-20 14:34:27.336199
Rice,Powdery Mildew,21.11487914894582,54.16222325967361,33.625363133682455,60.931501355305926,2024-08-02 14:34:27.336219
Maize,Healthy,27.64792512931017,37.69955173132587,28.924625411466504,61.60532768337854,2024-05-14 14:34:27.336236
Potato,Healthy,31.081913392671858,55.55626250801637,49.734208259824356,25.550026276337828,2024-03-13 14:34:27.336258
Tomato,Powdery Mildew,15.513792897388164,47.07248314061603,22.15168531688097,57.026356665719376,2023-09-24 14:34:27.336281
Maize,Blight,19.52066393577304,63.06305719769594,26.178178976492788,36.93574822477597,2023-11-06 14:34:27.336304
Tomato,Leaf Spot,30.430241239969753,69.11405193374763,41.62085917051264,78.52838169884132,2024-02-06 14:34:27.336326
Maize,Rust,20.913300785432384,85.95267536114706,26.160652748543743,36.30719096480775,2024-01-14 14:34:27.336348
Wheat,Rust,18.078390195658102,88.62190059271056,27.23861134913944,28.141299067536757,2023-12-12 14:34:27.336369
Maize,Powdery Mildew,34.931313125779646,72.02590794939023,38.52236105369949,40.23817018804918,2024-07-11 14:34:27.336391
Tomato,Powdery Mildew,15.418682356534665,48.94638907496976,2.844069888882328,65.99163897329763,2024-05-05 14:34:27.336413
Wheat,Leaf Spot,28.51325804414146,53.756233571756994,37.812689571121716,47.25101976420236,2024-08-20 14:34:27.336435
Potato,Healthy,20.017581997814005,37.22684039979393,29.22715566297291,78.15930873705074,2024-08-05 14:34:27.336456
Wheat,Powdery Mildew,21.78610534619135,60.355899259173505,8.096150331610685,59.486133083389525,2023-12-02 14:34:27.336477
Maize,Leaf Spot,23.014083336689332,36.908770703712065,44.16368007131119,44.88953933128112,2024-05-17 14:34:27.336499
Maize,Powdery Mildew,23.84066841862247,68.89400812847076,3.0723145065393753,68.82340062333364,2024-08-24 14:34:27.336521
Wheat,Rust,18.952784411822602,40.83109370354541,13.123529256063227,51.515505126895,2023-10-30 14:34:27.336544
Maize,Leaf Spot,20.947230626169446,39.75227924812247,33.781065479912165,22.285178035959156,2024-04-21 14:34:27.336565
Maize,Rust,19.298330627734384,32.51784440661806,18.18226794597248,25.91565381451619,2024-08-23 14:34:27.336586
Tomato,Blight,20.909358492535187,61.79822046128523,33.91959427515066,55.566256452211086,2024-04-07 14:34:27.336635
Potato,Leaf Spot,32.575384995858286,63.50113890384682,43.49689164488445,42.292790679192464,2024-08-14 14:34:27.336658
Rice,Healthy,31.568773418779816,34.8112054087268,23.84194388665622,57.805587611699806,2024-01-22 14:34:27.336680
Potato,Rust,21.139445644180363,41.711829874312954,33.92455843252906,39.38598209998024,2023-09-20 14:34:27.336702
Rice,Powdery Mildew,22.882720935652564,66.20005177272209,40.08421465956525,48.17111992073802,2024-05-28 14:34:27.336723
Tomato,Healthy,32.901305777024916,38.94844955638425,39.29626381044567,57.07589359077788,2023-12-29 14:34:27.336744
Tomato,Leaf Spot,31.287735585375227,46.82008515308475,6.608982887693587,46.39133838283009,2024-03-04 14:34:27.336767
Tomato,Leaf Spot,16.091308165653977,65.96766837952299,45.120163805533736,42.992921956835104,2024-02-27 14:34:27.336788
Wheat,Leaf Spot,15.967254220975617,79.22925506881649,41.317040547509336,55.280027805777706,2024-05-25 14:34:27.336810
Tomato,Rust,31.518646171000324,67.88752755498123,39.22027366063986,55.9137795930656,2024-07-07 14:34:27.336834
Maize,Leaf Spot,23.302498790694422,30.859854352020076,23.91677408352779,21.26126640357303,2024-04-03 14:34:27.336856
Tomato,Powdery Mildew,30.27384538700641,61.404082255320496,11.338631265982285,59.991318601582094,2023-12-04 14:34:27.336876
Tomato,Blight,18.267335167968405,41.067543063593,10.114697457910182,43.202423422638674,2024-08-25 14:34:27.336897
Potato,Powdery Mildew,34.048306119932874,83.01388370221143,13.530999734679833,31.649772142764935,2024-03-09 14:34:27.336918
Potato,Blight,16.240828339131085,34.269340732674586,28.693292483854815,53.96110549326926,2024-08-22 14:34:27.336939
Potato,Powdery Mildew,17.270812846525732,85.05258057922468,38.89056222292254,69.34034668741084,2023-11-27 14:34:27.336959
Wheat,Powdery Mildew,24.023863829014473,49.82348841993699,29.460730717392774,47.25670380738935,2023-10-30 14:34:27.336980
Potato,Healthy,17.538888275099453,37.397026757936814,25.928084433286696,34.75084654960402,2023-11-26 14:34:27.337000
Maize,Powdery Mildew,33.97961334094003,38.55339330198694,19.106973741628465,53.283908196941255,2024-04-07 14:34:27.337021
Maize,Leaf Spot,18.397451888089527,33.32495330653467,16.55732445820749,65.95829449131074,2024-04-16 14:34:27.337041
Potato,Leaf Spot,21.70743212434925,40.62493532383739,4.921209455068437,77.403226033361,2024-08-25 14:34:27.337062
Tomato,Powdery Mildew,18.390081837321173,33.058492621346545,30.87645575311558,32.46700525770149,2023-11-04 14:34:27.337083
Rice,Leaf Spot,16.454698955573367,46.83604879427496,17.4968926785357,66.94554873276726,2024-07-27 14:34:27.337103
Tomato,Rust,32.48614668274161,79.83736562590748,11.23286988208833,43.95995481195335,2024-07-11 14:34:27.337124
Maize,Blight,21.6838542834622,73.85222074656963,21.000550214783143,54.7015857869924,2024-08-03 14:34:27.337145
Maize,Leaf Spot,32.328463670794,33.57703952067954,34.602527651987245,28.399242603305773,2024-03-16 14:34:27.337168
Tomato,Leaf Spot,34.93052617597238,38.11303882277129,33.77280226682128,43.76005798313691,2024-07-16 14:34:27.337189
Potato,Powdery Mildew,23.681043521619134,37.65421047428225,20.454257431743812,41.262630979168115,2024-05-08 14:34:27.337206
Maize,Blight,23.36779066756667,51.46867496013558,29.68903159717261,54.53560571840492,2024-01-19 14:34:27.337221
Tomato,Healthy,18.97628121874806,48.900630431005474,11.230122003744242,24.149214063110072,2023-11-02 14:34:27.337237
Maize,Rust,24.460550066860414,32.59891639525872,34.966973312632156,39.83366013837745,2023-12-30 14:34:27.337251
Tomato,Healthy,30.924872189127743,74.1015111713894,30.505396101811733,49.29066051864884,2023-09-23 14:34:27.337270
Potato,Powdery Mildew,33.239191683992665,33.6557233032432,34.7008707052871,30.965069959246154,2024-07-04 14:34:27.337287
Rice,Healthy,24.924784438016278,47.137559313734585,36.730415035526754,21.43677591622901,2024-04-11 14:34:27.337301
Rice,Blight,18.48818534222999,58.29896944503572,4.5710995908569085,57.540914735681156,2024-01-03 14:34:27.337315
Potato,Powdery Mildew,17.507506984677466,45.21676625158249,32.10432536761995,36.53219402845107,2024-04-27 14:34:27.337332
Maize,Rust,32.813169109236846,65.81671340479035,40.50805449798512,45.78040180130888,2024-08-15 14:34:27.337346
Maize,Healthy,26.442459274444126,40.847109033742775,13.439880751509909,31.918674613844345,2024-07-28 14:34:27.337360
Wheat,Powdery Mildew,26.880989311336222,65.37920970909286,3.3688435760962863,69.89244718025994,2024-07-23 14:34:27.337377
Rice,Rust,25.361549960806894,42.839680721898816,14.164220174628866,44.018770170379646,2023-10-07 14:34:27.337391
